DATE,FOREX,GO,FO CNY,FO,GO_FO spread
Jan-27-2018,6.6712,587.25,3765,564.366231,22.883769
Jan-28-2018,6.6855,587.25,3765,563.1590756,24.0909244
Jan-29-2018,6.6916,580.5,3765,562.6457051,17.8542949
Jan-30-2018,6.6755,577.5,3765,564.0026964,13.4973036
Jan-31-2018,6.6704,575.75,3765,564.433917,11.316083
Feb-01-2018,6.666,579.25,3765,564.8064806,14.4435194
Feb-02-2018,6.6624,573.25,3765,565.1116715,8.1383285
Feb-03-2018,6.659,573.25,3765,565.4002102,7.8497898
Feb-04-2018,6.662,573.25,3765,565.1456019,8.1043981
Feb-05-2018,6.6465,573.5,3765,566.4635522,7.0364478
Feb-06-2018,6.6144,564.5,3765,569.212627,-4.712627
Feb-07-2018,6.5968,556.5,3765,570.7312636,-14.2312636
Feb-08-2018,6.594,548.75,3765,570.9736124,-22.2236124
Feb-09-2018,6.5901,538,3765,571.3115127,-33.3115127
Feb-10-2018,6.5584,538,3765,574.0729446,-36.0729446
Feb-11-2018,6.5309,538,3765,576.4902234,-38.4902234
Feb-12-2018,6.5388,539.75,3765,575.7937236,-36.0437236
Feb-13-2018,6.5242,534.5,3765,577.0822476,-42.5822476
Feb-14-2018,6.487,541,3765,580.3915523,-39.3915523
Feb-15-2018,6.4944,542.5,3765,579.7302291,-37.2302291
Feb-16-2018,6.5292,549,3765,576.6403235,-27.6403235
Feb-17-2018,6.5354,549,3765,576.0932766,-27.0932766
Feb-18-2018,6.5415,549,3765,575.5560651,-26.5560651
Feb-19-2018,6.556,554.5,3765,574.2830995,-19.7830995
Feb-20-2018,6.5526,554.5,3765,574.5810823,-20.0810823
Feb-21-2018,6.5752,555.25,3765,572.6061565,-17.3561565
Feb-22-2018,6.5835,561.75,3765,571.8842561,-10.1342561
Feb-23-2018,6.5749,565.75,3765,572.6322834,-6.8822834
Feb-24-2018,6.5904,565.75,3765,571.2855062,-5.5355062
Feb-25-2018,6.5901,565.75,3765,571.3115127,-5.5615127
Feb-26-2018,6.6215,572,3765,568.6022805,3.3977195
Feb-27-2018,6.6398,570.25,3765,567.0351517,3.2148483
Feb-28-2018,6.6425,559.5,4317,649.9059089,-90.4059089
Mar-01-2018,6.6608,547,4317,648.1203459,-101.1203459
Mar-02-2018,6.6528,548.75,4317,648.8997114,-100.1497114
Mar-03-2018,6.6251,548.75,4317,651.6128058,-102.8628058
Mar-04-2018,6.5743,548.75,4317,656.647856,-107.897856
Mar-05-2018,6.5903,561,4317,655.0536394,-94.0536394
Mar-06-2018,6.5875,560.75,4317,655.3320683,-94.5820683
Mar-07-2018,6.5796,559.75,4317,656.118913,-96.368913
Mar-08-2018,6.5898,555,4317,655.1033415,-100.1033415
Mar-09-2018,6.6236,562.5,4317,651.760372,-89.260372
Mar-10-2018,6.6274,562.5,4317,651.3866675,-88.8866675
Mar-11-2018,6.6138,562.5,4317,652.7261181,-90.2261181
Mar-12-2018,6.6205,560.25,4317,652.065554,-91.815554
Mar-13-2018,6.64,560,4317,650.1506024,-90.1506024
Mar-14-2018,6.6358,561.75,4317,650.5621025,-88.8121025
Mar-15-2018,6.6391,563,4317,650.2387372,-87.2387372
Mar-16-2018,6.6426,567.25,4317,649.896125,-82.646125
Mar-17-2018,6.6505,567.25,4317,649.124126,-81.874126
Mar-18-2018,6.6465,567.25,4317,649.5147822,-82.2647822
Mar-19-2018,6.635,568.25,4317,650.6405426,-82.3905426
Mar-20-2018,6.602,573.5,4317,653.8927598,-80.3927598
Mar-21-2018,6.6093,585.5,4317,653.1705324,-67.6705324
Mar-22-2018,6.639,585,4317,650.2485314,-65.2485314
Mar-23-2018,6.6338,588.5,4317,650.7582381,-62.2582381
Mar-24-2018,6.6405,588.5,4317,650.101649,-61.601649
Mar-25-2018,6.628,588.5,4317,651.3277007,-62.8277007
Mar-26-2018,6.6402,588.25,4317,650.1310201,-61.8810201
Mar-27-2018,6.6409,589,4317,650.0624915,-61.0624915
Mar-28-2018,6.6385,588.75,4317,650.297507,-61.547507
Mar-29-2018,6.635,590.25,4317,650.6405426,-60.3905426
Mar-30-2018,6.62,590.25,3791,572.6586103,17.5913897
Mar-31-2018,6.6273,590.25,3791,572.0278243,18.2221757
Apr-01-2018,6.6245,590.25,3791,572.2696053,17.9803947
Apr-02-2018,6.6245,584,3791,572.2696053,11.7303947
Apr-03-2018,6.6265,582,3791,572.0968837,9.9031163
Apr-04-2018,6.6086,580,3791,573.6464607,6.3535393
Apr-05-2018,6.5998,583.5,3791,574.4113458,9.0886542
Apr-06-2018,6.5967,578.75,3791,574.68128,4.06872
Apr-07-2018,6.6044,578.75,3791,574.0112652,4.7387348
Apr-08-2018,6.6091,578.75,3791,573.6030624,5.1469376
Apr-09-2018,6.609,585.5,3791,573.6117416,11.8882584
Apr-10-2018,6.6137,595,3791,573.2041066,21.7958934
Apr-11-2018,6.6185,606.5,3791,572.7883962,33.7116038
Apr-12-2018,6.617,600.25,3791,572.9182409,27.3317591
Apr-13-2018,6.6136,604.75,3791,573.2127737,31.5372263
Apr-14-2018,6.6173,604.75,3791,572.8922672,31.8577328
Apr-15-2018,6.6199,604.75,3791,572.6672608,32.0827392
Apr-16-2018,6.6175,601.75,3791,572.8749528,28.8750472
Apr-17-2018,6.621,602.5,3791,572.572119,29.927881
Apr-18-2018,6.6171,610.25,3791,572.9095827,37.3404173
Apr-19-2018,6.6091,620.5,3791,573.6030624,46.8969376
Apr-20-2018,6.6088,613.25,3791,573.6291006,39.6208994
Apr-21-2018,6.6088,613.25,3791,573.6291006,39.6208994
Apr-22-2018,6.6088,613.25,3791,573.6291006,39.6208994
Apr-23-2018,6.5771,619.25,3791,576.3938514,42.8561486
Apr-24-2018,6.5833,624.75,3791,575.851017,48.898983
Apr-25-2018,6.575,618.75,3791,576.5779468,42.1720532
Apr-26-2018,6.5429,622.5,3791,579.4066851,43.0933149
Apr-27-2018,6.556,623.25,3765,574.2830995,48.9669005
Apr-28-2018,6.5322,623.25,3765,576.3754937,46.8745063
Apr-29-2018,6.5063,623.25,3765,578.6699046,44.5800954
Apr-30-2018,6.491,625.75,3765,580.0338931,45.7161069
May-01-2018,6.501,622.5,3765,579.1416705,43.3583295
May-02-2018,6.4915,618,3765,579.9892167,38.0107833
May-03-2018,6.4875,621.75,3765,580.3468208,41.4031792
May-04-2018,6.497,631,3765,579.49823,51.50177
May-05-2018,6.5263,631,3765,576.896557,54.103443
May-06-2018,6.5055,631,3765,578.7410653,52.2589347
May-07-2018,6.4956,643.75,3765,579.6231295,64.1268705
May-08-2018,6.4607,629.5,3765,582.7541907,46.7458093
May-09-2018,6.4395,652.25,3765,584.672723,67.577277
May-10-2018,6.433,652.5,3765,585.2634852,67.2365148
May-11-2018,6.4175,657,3765,586.6770549,70.3229451
May-12-2018,6.399,657,3765,588.3731833,68.6268167
May-13-2018,6.4035,657,3765,587.9597095,69.0402905
May-14-2018,6.4,659.5,3765,588.28125,71.21875
May-15-2018,6.365,667,3765,591.5161037,75.4838963
May-16-2018,6.3189,664.75,3765,595.831553,68.918447
May-17-2018,6.3199,681.5,3765,595.7372743,85.7627257
May-18-2018,6.3328,677,3765,594.5237494,82.4762506
May-19-2018,6.3199,677,3765,595.7372743,81.2627257
May-20-2018,6.2841,677,3765,599.1311405,77.8688595
May-21-2018,6.2969,675.5,3765,597.9132589,77.5867411
May-22-2018,6.2984,684.75,3765,597.7708624,86.9791376
May-23-2018,6.285,678.5,3765,599.0453461,79.4546539
May-24-2018,6.283,678.75,3765,599.2360337,79.5139663
May-25-2018,6.2649,662.75,3765,600.967294,61.782706
May-26-2018,6.3222,662.75,3765,595.5205466,67.2294534
May-27-2018,6.2966,662.75,3765,597.9417463,64.8082537
May-28-2018,6.325,655.25,3765,595.256917,59.993083
May-29-2018,6.338,654.75,3765,594.0359735,60.7140265
May-30-2018,6.3438,666.25,3765,593.4928592,72.7571408
May-31-2018,6.3438,670.25,3748,590.8130773,79.4369227
Jun-01-2018,6.3438,659.75,3748,590.8130773,68.9369227
Jun-02-2018,6.3351,659.75,3748,591.6244416,68.1255584
Jun-03-2018,6.3351,659.75,3748,591.6244416,68.1255584
Jun-04-2018,6.3471,656,3748,590.5059003,65.4940997
Jun-05-2018,6.3329,650,3748,591.8299673,58.1700327
Jun-06-2018,6.3115,649,3748,593.8366474,55.1633526
Jun-07-2018,6.3169,660.75,3748,593.3290063,67.4209937
Jun-08-2018,6.328,661,3748,592.2882427,68.7117573
Jun-09-2018,6.3565,661,3748,589.6326595,71.3673405
Jun-10-2018,6.3428,661,3748,590.9062244,70.0937756
Jun-11-2018,6.3491,660.5,3748,590.3198879,70.1801121
Jun-12-2018,6.3093,661,3748,594.0437132,66.9562868
Jun-13-2018,6.3225,660.75,3748,592.8034796,67.9465204
Jun-14-2018,6.3389,658.75,3748,591.2697787,67.4802213
Jun-15-2018,6.3285,640,3748,592.2414474,47.7585526
Jun-16-2018,6.327,640,3748,592.3818555,47.6181445
Jun-17-2018,6.318,640,3748,593.2257043,46.7742957
Jun-18-2018,6.314,646,3748,593.6015204,52.3984796
Jun-19-2018,6.3202,645.75,3748,593.0192083,52.7307917
Jun-20-2018,6.33,646.75,3748,592.1011058,54.6488942
Jun-21-2018,6.3291,636.75,3748,592.1853028,44.5646972
Jun-22-2018,6.3328,646.5,3748,591.8393128,54.6606872
Jun-23-2018,6.32,646.5,3748,593.0379747,53.4620253
Jun-24-2018,6.331,646.5,3748,592.0075817,54.4924183
Jun-25-2018,6.311,645.25,3748,593.8836951,51.3663049
Jun-26-2018,6.2685,649.5,3748,597.9101858,51.5898142
Jun-27-2018,6.2781,668.25,3748,596.9959064,71.2540936
Jun-28-2018,6.2946,665,3748,595.4310044,69.5689956
Jun-29-2018,6.2876,672,3748,596.0938991,75.9061009
Jun-30-2018,6.2726,672,3748,597.51937,74.48063
Jul-01-2018,6.2785,672,3748,596.9578721,75.0421279
Jul-02-2018,6.2881,661.75,3748,596.0465005,65.7034995
Jul-03-2018,6.3045,654.75,3748,594.4959949,60.2540051
Jul-04-2018,6.3045,663.75,3748,594.4959949,69.2540051
Jul-05-2018,6.3045,666.5,3748,594.4959949,72.0040051
Jul-06-2018,6.3035,662.5,3748,594.590307,67.909693
Jul-07-2018,6.2798,662.5,3748,596.8342941,65.6657059
Jul-08-2018,6.2655,662.5,3748,598.1964727,64.3035273
Jul-09-2018,6.2876,669.75,3748,596.0938991,73.6561009
Jul-10-2018,6.2725,673.75,3748,597.528896,76.221104
Jul-11-2018,6.2752,664,3748,597.2718001,66.7281999
Jul-12-2018,6.2804,647.25,3748,596.7772753,50.4727247
Jul-13-2018,6.2722,657.5,2988,476.3878703,181.1121297
Jul-14-2018,6.2765,657.5,2988,476.0614992,181.4385008
Jul-15-2018,6.2945,657.5,2988,474.700135,182.799865
Jul-16-2018,6.3158,639.5,3021,478.3242028,161.1757972
Jul-17-2018,6.3035,638.25,2893,458.9513762,179.2986238
Jul-18-2018,6.3236,636.75,2895,457.8088431,178.9411569
Jul-19-2018,6.334,643.5,2917,460.5304705,182.9695295
Jul-20-2018,6.3325,644,2980,470.5882353,173.4117647
Jul-21-2018,6.3325,644,2980,470.5882353,173.4117647
Jul-22-2018,6.3325,644,2980,470.5882353,173.4117647
Jul-23-2018,6.3609,651.5,2992,470.3736893,181.1263107
Jul-24-2018,6.3519,656,3040,478.5969552,177.4030448
Jul-25-2018,6.3588,657.5,3127,491.7594515,165.7405485
Jul-26-2018,6.3588,662.75,3128,491.9167138,170.8332862
Jul-27-2018,6.3588,664,3131,492.388501,171.611499
Jul-28-2018,6.3639,664,3131,491.9939031,172.0060969
Jul-29-2018,6.3706,664,3131,491.47647,172.52353
Jul-30-2018,6.3584,664,3149,495.2503775,168.7496225
Jul-31-2018,6.3439,657,3172,500.0078816,156.9921184
Aug-01-2018,6.3332,641,3117,492.1682562,148.8317438
Aug-02-2018,6.3332,646.75,3084,486.9576202,159.7923798
Aug-03-2018,6.3332,650.25,3135,495.0104213,155.2395787
Aug-04-2018,6.3359,650.25,3135,494.799476,155.450524
Aug-05-2018,6.3759,650.25,3135,491.6952901,158.5547099
Aug-06-2018,6.3705,655.5,3156,495.4085237,160.0914763
Aug-07-2018,6.3644,658.25,3237,508.6103953,149.6396047
Aug-08-2018,6.3767,646.25,3228,506.2179497,140.0320503
Aug-09-2018,6.3767,644.75,3177,498.2200825,146.5299175
Aug-10-2018,6.3767,650.5,3184,499.317829,151.182171
Aug-11-2018,6.3834,650.5,3184,498.7937463,151.7062537
Aug-12-2018,6.3659,650.5,3184,500.1649413,150.3350587
Aug-13-2018,6.3884,648,3175,496.9945526,151.0054474
Aug-14-2018,6.375,648.25,3190,500.3921569,147.8578431
Aug-15-2018,6.3902,633,3182,497.9499859,135.0500141
Aug-16-2018,6.3902,638.25,3056,478.2322932,160.0177068
Aug-17-2018,6.3902,642.5,3015,471.8162186,170.6837814
Aug-18-2018,6.3979,642.5,3015,471.2483784,171.2516216
Aug-19-2018,6.4161,642.5,3015,469.9116286,172.5883714
Aug-20-2018,6.4174,641.75,3026,471.5305264,170.2194736
Aug-21-2018,6.4095,646,3051,476.0121694,169.9878306
Aug-22-2018,6.4179,657.75,3081,480.0635722,177.6864278
Aug-23-2018,6.4179,661,3121,486.2961405,174.7038595
Aug-24-2018,6.4179,670.75,3135,488.4775394,182.2724606
Aug-25-2018,6.4049,670.75,3135,489.4690003,181.2809997
Aug-26-2018,6.4041,670.75,3135,489.5301448,181.2198552
Aug-27-2018,6.3849,669.25,3151,493.5081207,175.7418793
Aug-28-2018,6.3896,672.75,3145,492.2060849,180.5439151
Aug-29-2018,6.403,673.25,3130,488.8333594,184.4166406
Aug-30-2018,6.403,677.5,3148,491.6445416,185.8554584
Aug-31-2018,6.4067,680,3188,497.6040707,182.3959293
Sep-01-2018,6.3999,680,3188,498.1327833,181.8672167
Sep-02-2018,6.3991,680,3188,498.1950587,181.8049413
Sep-03-2018,6.3959,683.25,3103,485.1545521,198.0954479
Sep-04-2018,6.3979,683.25,3107,485.6280967,197.6219033
Sep-05-2018,6.4378,675.25,3092,480.2882972,194.9617028
Sep-06-2018,6.4378,667.75,3122,484.9482743,182.8017257
Sep-07-2018,6.4378,667.25,3121,484.7929417,182.4570583
Sep-08-2018,6.4378,667.25,3121,484.7929417,182.4570583
Sep-09-2018,6.4801,667.25,3121,481.6283699,185.6216301
Sep-10-2018,6.4712,673.5,3050,471.3190753,202.1809247
Sep-11-2018,6.4899,680,3110,479.2061511,200.7938489
Sep-12-2018,6.5026,687.5,3122,480.115646,207.384354
Sep-13-2018,6.5026,677.25,3113,478.7315843,198.5184157
Sep-14-2018,6.5026,677.5,3116,479.1929382,198.3070618
Sep-15-2018,6.5385,677.5,3116,476.5619026,200.9380974
Sep-16-2018,6.5758,677.5,3116,473.858694,203.641306
Sep-17-2018,6.5991,680,3104,470.3671713,209.6328287
Sep-18-2018,6.6234,682.75,3084,465.621886,217.128114
Sep-19-2018,6.617,685,3115,470.7571407,214.2428593
Sep-20-2018,6.617,682.5,3132,473.3262808,209.1737192
Sep-21-2018,6.617,682.25,3126,472.4195255,209.8304745
Sep-22-2018,6.6631,682.25,3126,469.1509958,213.0990042
Sep-23-2018,6.6397,682.25,3126,470.8044038,211.4455962
Sep-24-2018,6.6289,693,3126,471.5714523,221.4285477
Sep-25-2018,6.634,703.25,3247,489.4482967,213.8017033
Sep-26-2018,6.6395,701.5,3349,504.4054522,197.0945478
Sep-27-2018,6.6395,702.25,3349,504.4054522,197.8445478
Sep-28-2018,6.5758,714,3350,509.4437179,204.5562821
Sep-29-2018,6.6122,714,3350,506.6392426,207.3607574
Sep-30-2018,6.6295,714,3350,505.3171431,208.6828569
Oct-01-2018,6.6763,724,3350,501.7749352,222.2250648
Oct-02-2018,6.6629,732.75,3350,502.784073,229.965927
Oct-03-2018,6.6899,732.75,3350,500.7548693,231.9951307
Oct-04-2018,6.6899,735.75,3350,500.7548693,234.9951307
Oct-05-2018,6.6899,732.25,3350,500.7548693,231.4951307
Oct-06-2018,6.6865,732.25,3350,501.0094967,231.2405033
Oct-07-2018,6.7017,732.25,3350,499.8731665,232.3768335
Oct-08-2018,6.7164,726.25,3443,512.6258114,213.6241886
Oct-09-2018,6.7697,734.25,3453,510.0669158,224.1830842
Oct-10-2018,6.7658,728.75,3454,510.5087351,218.2412649
Oct-11-2018,6.7658,712.5,3365,497.354341,215.145659
Oct-12-2018,6.7658,710.5,3350,495.1373082,215.3626918
Oct-13-2018,6.7926,710.5,3350,493.1837588,217.3162412
Oct-14-2018,6.7911,710.5,3350,493.2926919,217.2073081
Oct-15-2018,6.7657,710.75,3428,506.6733671,204.0766329
Oct-16-2018,6.7864,710.75,3328,490.3925498,220.3574502
Oct-17-2018,6.8096,706.25,3313,486.519032,219.730968
Oct-18-2018,6.8096,705.25,3292,483.4351504,221.8148496
Oct-19-2018,6.8137,704,3284,481.9701484,222.0298516
Oct-20-2018,6.8159,704,3284,481.8145806,222.1854194
Oct-21-2018,6.8127,704,3284,482.0408942,221.9591058
Oct-22-2018,6.8236,704.5,3343,489.9173457,214.5826543
Oct-23-2018,6.8428,692.5,3309,483.5739756,208.9260244
Oct-24-2018,6.8298,688.75,3220,471.4632932,217.2867068
Oct-25-2018,6.8298,693.5,3194,467.6564467,225.8435533
Oct-26-2018,6.8342,695.75,3230,472.6229844,223.1270156
Oct-27-2018,6.8531,695.75,3230,471.3195488,224.4304512
Oct-28-2018,6.8327,695.75,3230,472.7267405,223.0232595
Oct-29-2018,6.8362,696,3243,474.386355,221.613645
Oct-30-2018,6.8181,689.5,3244,475.7923762,213.7076238
Oct-31-2018,6.8455,691.75,3165,462.3475276,229.4024724
Nov-01-2018,6.8455,668.75,3165,462.3475276,206.4024724
Nov-02-2018,6.8472,664.5,3165,462.2327375,202.2672625
Nov-03-2018,6.8909,664.5,3165,459.3013975,205.1986025
Nov-04-2018,6.8855,664.5,3165,459.6616077,204.8383923
Nov-05-2018,6.9339,668.75,3165,456.4530784,212.2969216
Nov-06-2018,6.8825,660.25,3165,459.8619688,200.3880312
Nov-07-2018,6.8776,666.75,3165,460.189601,206.560399
Nov-08-2018,6.8776,665.75,3148,457.7178085,208.0321915
Nov-09-2018,6.8776,653.25,3148,457.7178085,195.5321915
Nov-10-2018,6.8578,653.25,3148,459.0393421,194.2106579
Nov-11-2018,6.8465,653.25,3148,459.7969766,193.4530234
Nov-12-2018,6.8427,661.25,3148,460.0523185,201.1976815
Nov-13-2018,6.8781,635.5,3148,457.684535,177.815465
Nov-14-2018,6.8063,636,2923,429.4550637,206.5449363
Nov-15-2018,6.8063,632.75,3054,448.7019379,184.0480621
Nov-16-2018,6.8016,628.75,2968,436.3679134,192.3820866
Nov-17-2018,6.8143,628.75,2968,435.5546424,193.1953576
Nov-18-2018,6.8052,628.75,2968,436.1370717,192.6129283
Nov-19-2018,6.8197,624.25,2968,435.20976,189.04024
Nov-20-2018,6.8441,606.5,2968,433.6581873,172.8418127
Nov-21-2018,6.8304,604,2876,421.058796,182.941204
Nov-22-2018,6.8304,598.75,2876,421.058796,177.691204
Nov-23-2018,6.8356,575,2768,404.9388496,170.0611504
Nov-24-2018,6.8231,575,2768,405.6807023,169.3192977
Nov-25-2018,6.8435,575,2768,404.4713962,170.5286038
Nov-26-2018,6.831,583,2768,405.2115356,177.7884644
Nov-27-2018,6.8354,579.25,2733,399.8302952,179.4197048
Nov-28-2018,6.8438,570.75,2733,399.3395482,171.4104518
Nov-29-2018,6.8438,569.75,2686,392.4720185,177.2779815
Nov-30-2018,6.8401,559.25,2700,394.7310712,164.5189288
Dec-01-2018,6.8563,559.25,2700,393.7984044,165.4515956
Dec-02-2018,6.8754,559.25,2700,392.7044245,166.5455755
Dec-03-2018,6.8609,575.5,2714,395.5749246,179.9250754
Dec-04-2018,6.8454,584.25,2751,401.8757122,182.3742878
Dec-05-2018,6.8709,587.75,2751,400.3842291,187.3657709
Dec-06-2018,6.8709,562.25,2750,400.2386878,162.0113122
Dec-07-2018,6.8611,590.25,2675,389.8791739,200.3708261
Dec-08-2018,6.8617,590.25,2675,389.8450821,200.4049179
Dec-09-2018,6.8486,590.25,2675,390.5907777,199.6592223
Dec-10-2018,6.8468,574.25,2727,398.2882514,175.9617486
Dec-11-2018,6.8577,572.25,2702,394.0096534,178.2403466
Dec-12-2018,6.8577,576,2709,395.0304038,180.9695962
Dec-13-2018,6.8764,569.25,2709,393.9561398,175.2938602
Dec-14-2018,6.8662,568,2709,394.5413766,173.4586234
Dec-15-2018,6.8774,568,2709,393.8988571,174.1011429
Dec-16-2018,6.8903,568,2709,393.1614008,174.8385992
Dec-17-2018,6.869,563,2549,371.0874945,191.9125055
Dec-18-2018,6.869,543.25,2549,371.0874945,172.1625055
Dec-19-2018,6.8689,548.25,2501,364.1048785,184.1451215
Dec-20-2018,6.8689,533.5,2501,364.1048785,169.3951215
Dec-21-2018,6.8688,528.5,2455,357.4132308,171.0867692
Dec-22-2018,6.8689,528.5,2455,357.4080275,171.0919725
Dec-23-2018,6.8689,528.5,2455,357.4080275,171.0919725
Dec-24-2018,6.8689,527.25,2456,357.5536112,169.6963888
Dec-25-2018,6.9308,527.25,2356,339.9318982,187.3181018
Dec-26-2018,6.9228,517.75,2313,334.1133645,183.6366355
Dec-27-2018,6.9243,520.25,2370,342.2728651,177.9771349
Dec-28-2018,6.8899,510.5,2346,340.4984107,170.0015893
Dec-29-2018,6.9222,510.5,2346,338.9095952,171.5904048
Dec-30-2018,6.9222,510.5,2346,338.9095952,171.5904048
Dec-31-2018,6.9169,524.25,2346,339.169281,185.080719
Jan-01-2019,6.912,524.25,2346,339.4097222,184.8402778
Jan-02-2019,6.9273,532.25,2346,338.660084,193.589916
Jan-03-2019,6.9377,525.5,2357,339.7379535,185.7620465
Jan-04-2019,6.9296,541.25,2413,348.2163473,193.0336527
Jan-05-2019,6.9296,541.25,2413,348.2163473,193.0336527
Jan-06-2019,6.9475,541.25,2413,347.3191796,193.9308204
Jan-07-2019,6.9384,553.25,2453,353.539721,199.710279
Jan-08-2019,6.944,556.5,2431,350.0864055,206.4135945
Jan-09-2019,6.949,571,2489,358.1810332,212.8189668
Jan-10-2019,6.9435,579.25,2512,361.7772017,217.4727983
Jan-11-2019,6.9435,576,2543,366.2418089,209.7581911
Jan-12-2019,6.9619,576,2543,365.2738477,210.7261523
Jan-13-2019,6.9673,576,2543,364.9907425,211.0092575
Jan-14-2019,6.9758,572,2525,361.9656527,210.0343473
Jan-15-2019,6.9234,564.25,2498,360.8053846,203.4446154
Jan-16-2019,6.8909,575.25,2532,367.441118,207.808882
Jan-17-2019,6.8909,571,2516,365.1192152,205.8807848
Jan-18-2019,6.9258,580.75,2556,369.0548384,211.6951616
Jan-19-2019,6.9195,580.75,2556,369.3908519,211.3591481
Jan-20-2019,6.9197,580.75,2556,369.3801754,211.3698246
Jan-21-2019,6.9343,580.25,2604,375.5245663,204.7254337
Jan-22-2019,6.9569,573.25,2590,372.2922566,200.9577434
Jan-23-2019,6.9569,576.25,2603,374.160905,202.089095
Jan-24-2019,6.9637,576,2590,371.9287161,204.0712839
Jan-25-2019,6.9561,578,2595,373.0538664,204.9461336
Jan-26-2019,6.9505,578,2595,373.3544349,204.6455651
Jan-27-2019,6.9391,578,2595,373.9678056,204.0321944
Jan-28-2019,6.938,565.5,2576,371.2885558,194.2114442
Jan-29-2019,6.938,579.5,2576,371.2885558,208.2114442
Jan-30-2019,6.942,584.75,2573,370.6424661,214.1075339
Jan-31-2019,6.9457,587.25,2608,375.4841125,211.7658875
Feb-01-2019,6.9273,583.25,2608,376.4814574,206.7685426
Feb-02-2019,6.9321,583.25,2608,376.22077,207.02923
Feb-03-2019,6.9485,583.25,2608,375.3328056,207.9171944
Feb-04-2019,6.9485,584.75,2608,375.3328056,209.4171944
Feb-05-2019,6.9408,584.5,2608,375.7491932,208.7508068
Feb-06-2019,6.9517,587.25,2608,375.1600328,212.0899672
Feb-07-2019,6.9539,579,2608,375.0413437,203.9586563
Feb-08-2019,6.9429,583.75,2608,375.6355413,208.1144587
Feb-09-2019,6.959,583.75,2608,374.7664894,208.9835106
Feb-10-2019,6.959,583.75,2608,374.7664894,208.9835106
Feb-11-2019,6.8834,579.25,2588,375.9769881,203.2730119
Feb-12-2019,6.837,586.75,2663,389.498318,197.251682
Feb-13-2019,6.8568,596,2725,397.4157041,198.5842959
Feb-14-2019,6.8828,599.25,2747,399.110827,200.139173
Feb-15-2019,6.8744,615.75,2765,402.2169207,213.5330793
Feb-16-2019,6.8744,615.75,2765,402.2169207,213.5330793
Feb-17-2019,6.9127,615.75,2765,399.9884271,215.7615729
Feb-18-2019,6.8995,620.25,2813,407.7107037,212.5392963
Feb-19-2019,6.8799,614.75,2770,402.6221311,212.1278689
Feb-20-2019,6.8817,620.5,2770,402.51682,217.98318
Feb-21-2019,6.9076,623.25,2797,404.916324,218.333676
Feb-22-2019,6.9076,623,2797,404.916324,218.083676
Feb-23-2019,6.8972,623,2797,405.5268805,217.4731195
Feb-24-2019,6.8951,623,2797,405.6503894,217.3496106
Feb-25-2019,6.8912,608,2797,405.8799629,202.1200371
Feb-26-2019,6.8852,614.5,2718,394.7597746,219.7402254
Feb-27-2019,6.9064,621.5,2752,398.4709834,223.0290166
Feb-28-2019,6.9064,619.75,2752,398.4709834,221.2790166
Mar-01-2019,6.8991,611.5,2805,406.5747706,204.9252294
Mar-02-2019,6.8993,611.5,2805,406.5629847,204.9370153
Mar-03-2019,6.8991,611.5,2805,406.5747706,204.9252294
Mar-04-2019,6.8663,618,2800,407.7887654,210.2112346
Mar-05-2019,6.8782,617.75,2800,407.0832485,210.6667515
Mar-06-2019,6.8782,615.5,2783,404.6116717,210.8883283
Mar-07-2019,6.8785,615.75,2783,404.5940249,211.1559751
Mar-08-2019,6.8785,604.5,2780,404.1578833,200.3421167
Mar-09-2019,6.8621,604.5,2780,405.1237959,199.3762041
Mar-10-2019,6.872,604.5,2780,404.540163,199.959837
Mar-11-2019,6.8694,615.25,2780,404.6932774,210.5567226
Mar-12-2019,6.8694,614.75,2780,404.6932774,210.0567226
Mar-13-2019,6.851,617.75,2826,412.4945263,205.2554737
Mar-14-2019,6.8532,618.75,2858,417.0314598,201.7185402
Mar-15-2019,6.818,615.5,2802,410.9709592,204.5290408
Mar-16-2019,6.7885,615.5,2802,412.7568682,202.7431318
Mar-17-2019,6.7627,615.5,2802,414.331554,201.168446
Mar-18-2019,6.7627,615.75,2802,414.331554,201.418446
Mar-19-2019,6.7681,618.5,2789,412.0801998,206.4198002
Mar-20-2019,6.761,627.75,2789,412.5129419,215.2370581
Mar-21-2019,6.7575,621.25,2789,412.7266001,208.5233999
Mar-22-2019,6.7762,608.5,2789,411.5876155,196.9123845
Mar-23-2019,6.7788,608.5,2789,411.4297516,197.0702484
Mar-24-2019,6.7788,608.5,2789,411.4297516,197.0702484
Mar-25-2019,6.7983,616.25,2789,410.2496212,206.0003788
Mar-26-2019,6.8079,618.25,2789,409.6711174,208.5788826
Mar-27-2019,6.7919,618.5,2789,410.636199,207.863801
Mar-28-2019,6.7886,611,2789,410.835813,200.164187
Mar-29-2019,6.7487,616.75,2750,407.4858862,209.2641138
Mar-30-2019,6.7487,616.75,2750,407.4858862,209.2641138
Mar-31-2019,6.7452,616.75,2750,407.6973255,209.0526745
Apr-01-2019,6.7329,619.75,2750,408.4421275,211.3078725
Apr-02-2019,6.7165,625.75,2835,422.0948411,203.6551589
Apr-03-2019,6.7008,623.5,2826,421.7406877,201.7593123
Apr-04-2019,6.7449,627.25,2838,420.7623538,206.4876462
Apr-05-2019,6.7449,629,2838,420.7623538,208.2376462
Apr-06-2019,6.7448,629,2838,420.7685921,208.2314079
